1	-0.0557	-76.2500	-80.5000
2	-0.0343	-65.5625	-67.8125
3	-0.0011	-117.6875	-117.8125
4	-0.0517	-176.6250	-185.7500
5	-0.0477	-243.6250	-255.2500
6	-0.0954	-62.5938	-68.5625
7	0.0079	-71.2500	-70.6875
8	-0.1100	-195.5000	-217.0000
9	-0.0355	-158.2500	-163.8750
10	-0.0415	-72.3750	-75.3750
11	-0.0848	-127.5625	-138.3750
12	0.0273	-59.5938	-57.9688
13	-0.0047	-159.0000	-159.7500
14	-0.0104	-216.7500	-219.0000
15	-0.0112	-94.8125	-95.8750
16	-0.0135	-241.1250	-244.3750
17	-0.0154	-218.6250	-222.0000
18	-0.0220	-102.1250	-104.3750
19	-0.0523	-234.3750	-246.6250
20	-0.0635	-65.0000	-69.1250
21	-0.0343	-76.5000	-79.1250
22	-0.0024	-208.8750	-209.3750
23	-0.0073	-76.5625	-77.1250
24	-0.0636	-101.2500	-107.6875
25	-0.0262	-195.5000	-200.6250
26	-0.0408	-137.7500	-143.3750
27	-0.0025	-61.3438	-61.5000
28	0.0151	-332.0000	-327.0000
29	-0.0336	-54.8125	-56.6562
30	-0.0106	-94.6875	-95.6875
31	0.0161	-163.0000	-160.3750
32	0.0682	-34.3438	-32.0000
33	-0.0393	-104.9375	-109.0625
34	0.0152	-156.2500	-153.8750
35	-0.1184	-183.7500	-205.5000
36	-0.0766	-45.2812	-48.7500
37	0.0160	-81.8125	-80.5000
38	0.0326	-71.0000	-68.6875
39	-0.0567	-33.0625	-34.9375
40	-0.0303	-169.0000	-174.1250
41	-0.0062	-202.6250	-203.8750
42	-0.0577	-105.0625	-111.1250
43	-0.0162	-262.7500	-267.0000
44	-0.0067	-186.7500	-188.0000
45	-0.0238	-178.3750	-182.6250
46	-0.0285	-76.7500	-78.9375
47	-0.0089	-182.6250	-184.2500
48	-0.0386	-246.0000	-255.5000
49	0.0458	-51.2188	-48.8750
50	-0.0630	-51.5938	-54.8438
51	-0.0214	-27.0312	-27.6094
52	-0.0310	-52.3438	-53.9688
53	-0.0645	-39.7188	-42.2812
54	-0.0214	-67.1250	-68.5625
55	-0.0287	-51.2188	-52.6875
56	-0.0056	-67.1250	-67.5000
57	-0.0552	-94.0000	-99.1875
58	0.0074	-67.9375	-67.4375
59	0.0149	-64.8750	-63.9062
60	-0.0192	-120.6875	-123.0000
61	-0.1573	-78.2500	-90.5625
62	-0.0246	-83.8125	-85.8750
63	-0.0081	-50.4375	-50.8438
64	-0.0059	-84.1250	-84.6250
65	-0.0925	-36.4688	-39.8438
66	0.0095	-211.5000	-209.5000
67	-0.0236	-59.6250	-61.0312
68	-0.0397	-41.6875	-43.3438
69	-0.0507	-117.1875	-123.1250
70	-0.0084	-223.2500	-225.1250
71	-0.0070	-71.1875	-71.6875
72	-0.0513	-49.9375	-52.5000
73	-0.0221	-70.6875	-72.2500
74	-0.0508	-89.7500	-94.3125
75	-0.0389	-46.5625	-48.3750
76	-0.0526	-66.5625	-70.0625
77	-0.0092	-27.1250	-27.3750
78	-0.0064	-312.7500	-314.7500
79	-0.0613	-76.5000	-81.1875
80	-0.0030	-126.5000	-126.8750
81	0.0161	-170.5000	-167.7500
82	-0.1873	-12.8906	-15.3047
83	-0.0208	-420.5000	-429.2500
84	-0.0714	-112.0625	-120.0625
85	-0.0694	-232.2500	-248.3750
86	0.0017	-145.6250	-145.3750
87	-0.0644	-180.5000	-192.1250
88	-0.0242	-330.2500	-338.2500
89	-0.0394	-110.9375	-115.3125
90	-0.0472	-62.1875	-65.1250
91	-0.0043	-287.7500	-289.0000
92	-0.0259	-48.3125	-49.5625
93	-0.0317	-212.6250	-219.3750
94	-0.0027	-184.0000	-184.5000
95	-0.0142	-88.0000	-89.2500
96	-0.0149	-30.3125	-30.7656
97	-0.0497	-211.3750	-221.8750
98	-0.0346	-88.4375	-91.5000
99	-0.0087	-64.8125	-65.3750
100	0.0357	-87.6250	-84.5000
